approval_number,name,address,city,postcode,region,country,section,activity,slaughter,species,remarks,date_of_approval,publication_date
PE421,MEAT FARM A.E V.E,49 ODOS VIOPA,Municipal Unit of Ano Liosia,13341,"Regional Unit of West Attica,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE429,MEAT HOUSE S.A. EPEXERGASIA KREATOS,LEOF. NATO 100 - ASPROPYRGOS,Aspropyrgos,19018,"Regional Unit of West Attica,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 601,MEAT NET DIANOMES EIDON DIATROFIS M.E.P.E.- MEAT NET M.E.P.E.,RENTIS,Municipal Unit of Agios Ioannis Rentis,18233,"Regional Unit of Piraeus,Region of Attica,Attica",Greece,PM,CP,N,,CP - Cutting Plant,,
PE428,MEAT NET LTD,PAVLOU MELA 54 & VOULGAROKTON,Municipal Unit of Tavros,17778,"Regional Unit of South Athens,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE557,MEAT STORE E.E,ASSOS,Assos,20006,"corinthia Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 627,MEATBALLER Ε.Ε.,MOSCHATO,Municipal Unit of Moschato,18345,"Regional Unit of South Athens,Region of Attica,Attica",Greece,PM,CP,N,,CP - Cutting Plant,,
PE526,MEATING GROUP AVEE,PLATANIAS,Acharnes,13672,"Regional Unit of East Attica,Region of Attica,Attica",Greece,PM,CP,N,,CP - Cutting Plant,,
PE144,MEATKA S.A.,THERMOPYLON 20 - SPATA,Spata,19019,"Regional Unit of East Attica,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE158,MEGAS GYROS S.A.,LEOFOROS NATO 100-ASPROPYRGOS,Aspropyrgos,19300,"Regional Unit of West Attica,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE487,MESSINIAKI TROFIMON,ARMENIOI MESSINIA,Messini,24100,"Messenia Regional Unit,Peloponnese, West Greece and Ionian Sea; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE227,MESTA ANAPTIXIAKI EPE,TANAGRA VIOTIA,Tanagra,32009,"Regional Unit of Boeotia,Region of Central Greece,Thessaly - Central Greece; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE182,MICHAIL D. TSEPAS MONOPROSOPI E.P.E.,AGIAS SOFIAS 96-98 - ATHINA,Athens,10674,"Regional Unit of Central Athens,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE507,MIKROMASTORAS G. & REVEKKA FP,XYLOKASTROU 6 - ILION,Municipal Unit of Ano Liosia,13231,"Regional Unit of West Attica,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE450,MINAKOT KOTOPOULA LAGADA,LAGADAS,Langadas,57200,"Thessaloniki Regional Unit,Central Macedonia Region,Macedonia - Thrace; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE479,MORAITIS ELLINIKA KOTOPOULA MONOPROSOPI IKE,20o km LAVRIOU-PAIANIAS,Paiania,19400,"Regional Unit of East Attica,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE245,N. MAYRIDOPOULOS & SIA O.E.,ALEPOU KERKYRA,Alepou,49100,"Corfu Regional Unit,Ionian Islands Region,Peloponnese, West Greece and Ionian Sea; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE162,NATOURA S.A.,ALEXANDROUPOLI,Alexandroupoli,68132,"Evros Regional Unit,East Macedonia and Thrace Region,Macedonia - Thrace; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE505,NESKES MICHAIL MONOPROSOPI EPE,ANTIMACHIA -KOS DODEKANISA,Antimachia,85300,"Περιφερειακή Ενότητα Κω,South Aegean Region; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE454,NEW TASTES EMPORIO EPEXERGASIA KREATOS A.E,TAYROS ATTIKI,Municipal Unit of Agios Ioannis Rentis,18233,"Regional Unit of Piraeus,Region of Attica,Attica",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 406,NIK. D. MAKRIS IKE,C. M. ATHINON S.A. - AG. I. RENTIS,Municipal Unit of Agios Ioannis Rentis,18233,"Regional Unit of Piraeus,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE184,NIKOLAKOPOULOS ARISTEIDIS,KALANTERI ELIKI,Eliki,25100,"Achaea Regional Unit,Peloponnese, West Greece and Ionian Sea; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE515,NIKOLAOS BOYTERAKOS,AIGIES LAKONIAS,Χάνια,23100,"Lakonia Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 622,NIKOLAOS ROUSSOUNELOS & SIA O.E.,SYROS,Ano Syros,84100,"Περιφερειακή Ενότητα Σύρου,South Aegean Region",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 644,NIKOLOUDIS EXCEPTIONAL MEAT E.E.,MOIRES,Moires,70400,"Heraklion Regional Unit,Region of Crete,Crete",Greece,PM,CP,N,,CP - Cutting Plant,,
P18,NITSIAKOS AVEE,NEOCHOROUDA,Neochorouda,54500,"Thessaloniki Regional Unit,Central Macedonia Region,Macedonia - Thrace; A Poultry",Greece,PM,SH,Y,,SH - Slaughterhouse,,
PE18,NITSIAKOS AVEE,NEOCHOROUDA,Neochorouda,54500,"Thessaloniki Regional Unit,Central Macedonia Region,Macedonia - Thrace; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE251,NIVICE GROUP- RIZOPONTIKAS IKE,PERISTERI ATTIKIS,Peristeri,12132,"Regional Unit of West Attica,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 597,NTALIANIS KONSTANTINOS M. LTD,TRIKALA,Trikala,42100,"Regional Unit of Trikala,Region of Thessaly,Thessaly - Central Greece",Greece,PM,CP,N,,CP - Cutting Plant,,
PE161,NTIMIS IOANNIS & CO FP,"8on km IOANNINON-KONITSAS,IOANNINA",Ioannina,44002,"Ioannina Regional Unit,Epirus Region,Epirus - Western Macedonia; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE416,"NTOPIA KREATA PREVEZAS""ΤΕΜΕΤΕRON""SA",GRAMMENO-N.SAMPSOUNTA,Nea Sampsounta,48100,"Preveza Regional Unit,Epirus Region,Epirus - Western Macedonia; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE183,OIKONOMAKIS ANTONIS S.A.,AGIOS NIKOLAOS KOSKINOU,Koskinou,85100,"Rhodes Regional Unit,South Aegean Region; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 633,OLYMPIC CATERING A.E.,"ELEFTHERIOS VENIZELOS AIRPORT ,SPATA",Spata,19019,"Regional Unit of East Attica,Region of Attica,Attica",Greece,PM,CP,N,,CP - Cutting Plant,,
PE34,ORNITHA AVEE,PERISTERI ATTIKIS,Egaleo,12136,"Regional Unit of West Athens,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE192,P. & A. KON. ADRIOPOULOI BROS FP,LADONOS & AG. PAVLOU 2 - ATHINA,Athens,11471,"Regional Unit of Central Athens,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE195,P. KAMARATOU & CO E.E.,MARKOPOULO ATTIKI,Markopoulo,19003,"Regional Unit of East Attica,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 625,P. MARKOULAKIS & SIA O.E.,DIMOS RETHYMNOU,Rethymno,74100,"Rethymno Regional Unit,Region of Crete,Crete",Greece,PM,CP,N,,CP - Cutting Plant,,
PE256,P. MOULKIOTIS E.P.E,MANDRA ATTIKIS,Μάνδρα,19600,"Regional Unit of West Attica,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 634,PAGONIS IKE,A. VI.PE. VOLOU,Διμήνι,38500,"Regional Unit of Magnesia,Region of Thessaly,Thessaly - Central Greece",Greece,PM,CP,N,,CP - Cutting Plant,,
PE80,PALMIE CATERING S.A.,VI.PA. AVLONAS ATTIKIS,Avlona,19011,"Regional Unit of East Attica,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
ΡΕ 577,PAPADAKIS FOODS E.E,DIAVATA,Diavata Diavata,,"Central Macedonia Region,Macedonia - Thrace",Greece,PM,CP,N,,CP - Cutting Plant,,
PE405,PAPADOPOULOS EVAGELOS,KYPARISSIO GREVENA,Grevena,52100,"Grevena Regional Unit,West Macedonia Region,Epirus - Western Macedonia; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 645,PAPADOPOULOS IORDANIS,KOSMA AITOLOU 12 THESSALONIKI,Thessaloniki,54642,"Thessaloniki Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 602,PAPADOPOULOS NIKOLAOS TOY KONSTANTINOU,XIROKRINI,Thessaloniki,54627,"Thessaloniki Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,PM,CP,N,,CP - Cutting Plant,,
PE262,PAPAGEORGIOU FOOD SERVICE AVEE - PFS AVEE,LARISA,Larissa,42222,"Regional Unit of Larisa,Region of Thessaly,Thessaly - Central Greece; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE90,PAPAKONSTANTINOU M.E.P.E.,PLALISTRA LIBADEIAS VIOTIA,Livadia,32100,"Regional Unit of Boeotia,Region of Central Greece,Thessaly - Central Greece; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE518,PAPAS & SIA OE,C. M. THESSALONIKI S.A.,Thessaloniki,54627,"Thessaloniki Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,PM,CP,N,,CP - Cutting Plant,,
PE513,PAPAZAFEIRIS DIMITRIOS,AMFITHEA,Amfithea,47100,"Arta Regional Unit,Epirus Region,Epirus - Western Macedonia",Greece,PM,CP,N,,CP - Cutting Plant,,
PE131,PAPPAS MEAT MONOPROSOPI IKE,"10 km IOANNINON-ATHINON ,IOANNINA",Chora,45500,"Ioannina Regional Unit,Epirus Region,Epirus - Western Macedonia; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE439,PARADOSIAKA EDESMATA I.K.E.,26on km THESSALONIKIS-KILKIS,Kilkis,61200,"Kilkis Regional Unit,Central Macedonia Region,Macedonia - Thrace; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE81,PARADOSIAKOS AGROS S.A.,MARKOPOULO,Markopoulo,19003,"Regional Unit of East Attica,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 641,PARAGIOUTSIKOU PINELOPI,VELESTINO,Velestino,37500,"Regional Unit of Magnesia,Region of Thessaly,Thessaly - Central Greece",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 75,PATERAKIS S.A,STERNES AKROTIRIOU CHANIA,Sternes,,"Chania Regional Unit,Region of Crete,Crete",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 578,PAVLOS & APOSTOLOS MALLIOPOULOS IKE,ALEPOCHORI ILEIA,Πύργος,27131,"Peloponnese, West Greece and Ionian Sea",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 571,PAVLOUDIS PANTELEIMON MONOPROSOPI I.K.E.,PALAIOCHORA,Paleochora,63073,"Chalkidiki Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,PM,CP,N,,CP - Cutting Plant,,
PE440,PEPPAS KREATA IKE,C. M. ATHINON S.A. - AG. I. RENTIS,Municipal Unit of Agios Ioannis Rentis,18233,"Regional Unit of Piraeus,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE138,PILION EDESMATA A.V.E.E.,A΄ VI.PE. BOLOU MAGNISIA,Volos,38221,"Regional Unit of Magnesia,Region of Thessaly,Thessaly - Central Greece; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE39,PINDOS A.P.S.I,RODOTOPI IOANNINA,Rodotopi,45500,"Ioannina Regional Unit,Epirus Region,Epirus - Western Macedonia; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
Ρ6,PINDOS A.P.S.I.,Rodotopi,Rodotopi,45500,"Ioannina Regional Unit,Epirus Region,Epirus - Western Macedonia",Greece,PM,SH,Y,,SH - Slaughterhouse,,
PE464,PODOGYROS VASILEIOS LTD,C. M. ATHINON S.A. - AG. I. RENTIS,Municipal Unit of Agios Ioannis Rentis,18233,"Regional Unit of Piraeus,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE462,POIOTIKA KREOPOLEIA M.I.K.E,THERMI,Thermi,57001,"Thessaloniki Regional Unit,Central Macedonia Region,Macedonia - Thrace; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 264,POZATZIDIS KEMPAP O.E.,IPIROU 7,Piraeus,18540,"Regional Unit of Piraeus,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE178,"PRODAN TATIANA ""GOUGOUSKAS""",2on km SERRON-NEOCHORIOU,Neochori,62100,"Serres Regional Unit,Central Macedonia Region,Macedonia - Thrace; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE42,PTINEMPORIKI I.K.E.,MESSIMERIO EDESSAS,Mesimeri,58200,"Pella Regional Unit,Central Macedonia Region,Macedonia - Thrace; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE422,PTINOSFAGEIO ATTIKIS A.G.E.V.E.,PAIANIA,Paiania,19400,"Regional Unit of East Attica,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE160,PTINOSFAGEIO ATTIKIS A.G.E.V.E.,PAIANIA,Paiania,19002,"Regional Unit of East Attica,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
Ρ33,PTINOSFAGIO ATTIKIS,Paiania,Paiania,19002,"Regional Unit of East Attica,Region of Attica,Attica; A Poultry",Greece,PM,SH,Y,,SH - Slaughterhouse,,
PE 631,PTINOTROFEIA-SFAGEIA DALMARIS A.E./ KOTOPOULA DALMARIS A.E.,VI.PE. TRIPOLI,Tripoli Tripoli,22100,"Peloponnese, West Greece and Ionian Sea",Greece,PM,CP,N,,CP - Cutting Plant,,
P35,PTINOTROFIA-SFAGIA DALMARIS,"TRIPOLI,ARKADIA",Tripoli,22100,"Peloponnese, West Greece and Ionian Sea; A Poultry",Greece,PM,SH,Y,,SH - Slaughterhouse,,
P42,PTINOTROFIKES EPICHEIRISEIS ARTAS A.V.E.E.,Arta,Arta,47100,"Arta Regional Unit,Epirus Region,Epirus - Western Macedonia",Greece,PM,SH,Y,,SH - Slaughterhouse,,
PE71,PTINOTROFIKES EPICHEIRISEIS ARTAS A.V.E.E.,ARTA,Arta,47100,"Arta Regional Unit,Epirus Region,Epirus - Western Macedonia; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
P44,PTINOTROFIKES EPICHEIRISEIS NAFPAKTOU S.A,EFPALIO,Ευπάλιο,33056,"Regional Unit of Phocis,Region of Central Greece,Thessaly - Central Greece; A Poultry",Greece,PM,SH,Y,,SH - Slaughterhouse,,
PE76,PTINOTROFIKES EPICHEIRISEIS NAFPAKTOU S.A.,EFPALIO,Agios Polykarpos Efpalio,33056,"Regional Unit of Phocis,Region of Central Greece,Thessaly - Central Greece; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
Ρ43,PTINOTROFIKES EPICHEIRISEIS NAFPAKTOU S.A.,Agios Polykarpos Efpalio,Ευπάλιο,33056,"Regional Unit of Phocis,Region of Central Greece,Thessaly - Central Greece",Greece,PM,SH,Y,,SH - Slaughterhouse,,
PE484,QUALITY FARM MONOPROSOPI EPE,KAVALA,Kavala,64100,"Kavala Regional Unit,East Macedonia and Thrace Region,Macedonia - Thrace; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE432,RISSETI MONOPROSOPI IKE,ARACHTOU 23 - MOSCHATO,Municipal Unit of Moschato,18345,"Regional Unit of South Athens,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE519,RIZOS VASILEIOS MON. IKE,ZACHARO ILEIA,Neochori (Zacharo),27054,"Peloponnese, West Greece and Ionian Sea",Greece,PM,CP,N,,CP - Cutting Plant,,
PE485,ROMIO MONOPROSOPI A.E.,MAKRYCHORI,Makrychori,40006,"Regional Unit of Larisa,Region of Thessaly,Thessaly - Central Greece; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE66,S. CHONDROGIANNIS & SONS S.A.,TEMPLONIO KERKYRA,Templonion Kerkyra,49100,"Corfu Regional Unit,Ionian Islands Region,Peloponnese, West Greece and Ionian Sea; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE524,SEL MEAT EPE,AGIOI APOSTOLOI,Kapandriti,19014,"Regional Unit of East Attica,Region of Attica,Attica",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 453,SELACHAS A.V.E.E.,"ZIGRA ,AGIA PARASKEVI",Agia Paraskevi,81102,"Regional Unit of Lesbos,North Aegean Region",Greece,PM,CP,N,,CP - Cutting Plant,,
PE510,SERRAIKI- THRAKIKI ALLANTOVIOMICHANIA AE - CHARINO A.E,LEFKONAS,Lefkonas,62100,"Serres Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,PM,CP,N,,CP - Cutting Plant,,
PE401,SFAGEIA ALMOPIAS S.A.,1on km. E.O. FILOTIAS -FOUSTANIS,Filotia,58100,"Pella Regional Unit,Central Macedonia Region,Macedonia - Thrace; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE501,SFAGEIA VOREIOU EVOIAS KOMPOTHANASIS A.E,ISTIAIA,Istiea,34200,"Regional Unit of Euboea,Region of Central Greece,Thessaly - Central Greece; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE443,SIAKOS VAS.& SIA OE,ACHARNES,Acharnes,14342,"Regional Unit of East Attica,Region of Attica,Attica",Greece,PM,CP,N,,CP - Cutting Plant,,
PE235,SITISIS MONOPROSOPI EPE,METAMORFOSI,Metamorfosi,14452,"Regional Unit North Athens,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 620,SKLAVOUNOS CHRISTOS & SKLAVOUNOS ANDREAS O.E.,KERKYRA,Corfu,49100,"Corfu Regional Unit,Ionian Islands Region,Peloponnese, West Greece and Ionian Sea",Greece,PM,CP,N,,CP - Cutting Plant,,
PE163,SKORDILIS ALEXANDROS,"AGIA ELENI ,KERKYRA",Agio Eleni,49100,"Corfu Regional Unit,Ionian Islands Region,Peloponnese, West Greece and Ionian Sea; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE233,SOFIKITIS LAZAROS - SOUVLAKIS A.E,KRANIDI ARGOLIDA,Kranidi,21300,"Argolis Regional Unit,Peloponnese, West Greece and Ionian Sea; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE140,SONS ATHANASIOY PLATI F.P.,19on km XANTHIS-AVDIRON,Avdira,67100,"Xanthi Regional Unit,East Macedonia and Thrace Region,Macedonia - Thrace; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE465,SPENTZOS FARMS IKE,C. M. ATHINON S.A. - AG.I. RENTIS,Municipal Unit of Agios Ioannis Rentis,18233,"Regional Unit of Piraeus,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE567,SPENTZOS FARMS IKE,ASPROPYRGOS,Aspropyrgos,19018,"Regional Unit of West Attica,Region of Attica,Attica",Greece,PM,CP,N,,CP - Cutting Plant,,
PE36,SPITIKA TROFIMA A.V.E.E.,B' VIPE VOLOS MAGNISIA,Volos,38001,"Regional Unit of Magnesia,Region of Thessaly,Thessaly - Central Greece; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 598,STAVROU VAIOS TOU NIKOLAOU,MANDRA,Μάνδρα,19600,"Regional Unit of West Attica,Region of Attica,Attica",Greece,PM,CP,N,,CP - Cutting Plant,,
PE150,STRAVARIDI A.E V.E,PERISTASI,00 Peristasi,601,"Pieria Regional Unit,Central Macedonia Region,Macedonia - Thrace; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
P31,STRAVARIDI A.E.V.E .,PERISTASSI,00 Peristasi,601,"Pieria Regional Unit,Central Macedonia Region,Macedonia - Thrace; A Poultry",Greece,PM,SH,Y,,SH - Slaughterhouse,,
PE468,SYNERGIA SA,MARATHONOS 5-7 - NEO IRAKLEIO,Μαρούσι,14121,"Regional Unit North Athens,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE143,SYNTILIS G. KONSTANTINOS,L. MARATHONOS 48 - PALLINI,Pallini,15344,"Regional Unit of East Attica,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 607,TASIOULAS V. ANGELOS,IGOUMENITSA,Igoumenitsa,46100,"Thesprotia Regional Unit,Epirus Region,Epirus - Western Macedonia",Greece,PM,CP,N,,CP - Cutting Plant,,
PE528,TASTY MOODS IKE,PATRA,Patras,26441,"Achaea Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,PM,CP,N,,CP - Cutting Plant,,
PE26,TH. NITSIAKOS A.V.E.E.,RODOTOPI,Rodotopi,45500,"Ioannina Regional Unit,Epirus Region,Epirus - Western Macedonia; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE68,TH. NITSIAKOS A.V.E.E.,ASPROPYRGOS,Aspropyrgos,19300,"Regional Unit of West Attica,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
P23,TH. NITSIAKOS AVEE,RODOTOPI,Rodotopi,45500,"Ioannina Regional Unit,Epirus Region,Epirus - Western Macedonia; A Poultry",Greece,PM,SH,Y,,SH - Slaughterhouse,,
PE 537,THEOFILOS FOOD SERVICE I.K.E.,KAVALA,Kavala,64100,"Kavala Regional Unit,East Macedonia and Thrace Region,Macedonia - Thrace",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 489,TO KREOPOLEIO TIS AGORAS E.E,AG.I.RENTIS,Municipal Unit of Agios Ioannis Rentis,18233,"Regional Unit of Piraeus,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE415,TOP MEAT M.E.P.E,TAVROS ATTIKIS,Municipal Unit of Tavros,17778,"Regional Unit of South Athens,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE418,TOUFEKTSI VASILIKI,7on km E.O.SERRON-THESSALONIKIS,Serres,62124,"Serres Regional Unit,Central Macedonia Region,Macedonia - Thrace; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
ΡΕ 611,TRADITIONAL TEMPI SAUSAGE E.E.,EVAGELISMOS,Evangelismos,40200,"Regional Unit of Larisa,Region of Thessaly,Thessaly - Central Greece",Greece,PM,CP,N,,CP - Cutting Plant,,
PE550,TRIKALES GEFSEIS MONOPROSOPI I.K.E,KALYVIA,Kalyvia Thorikou,19010,"Regional Unit of East Attica,Region of Attica,Attica",Greece,PM,CP,N,,CP - Cutting Plant,,
PE130,TROFODIANOMI CHATZIIOANNOU & SIA E.E.,XANTHI,00 Xanthi,671,"Xanthi Regional Unit,East Macedonia and Thrace Region,Macedonia - Thrace; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 617,TSAKATIKAS PANAGIOTIS,RODITSA LAMIAS,Roditsa,35100,"Regional Unit of Phthiotis,Region of Central Greece,Thessaly - Central Greece",Greece,PM,CP,N,,CP - Cutting Plant,,
PE249,TSALKANTIS N. IOANNIS,PELLA,Pella,58005,"Pella Regional Unit,Central Macedonia Region,Macedonia - Thrace; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE486,TSIKAKIS- GIANNOPOULOS A.E,ANOGEIA,Ανώγεια,23054,"Lakonia Regional Unit,Peloponnese, West Greece and Ionian Sea; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
ΡΕ57,TSILIGKARIDOU MARIA TOU KONSTANTINOU,LAGADAS,Lagkadas Lagkadas,,"Thessaloniki Regional Unit,Central Macedonia Region,Macedonia - Thrace; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 586,TZELEPIS IOANNIS,DRAMA,Drama,66100,"Drama Regional Unit,East Macedonia and Thrace Region,Macedonia - Thrace",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 208,The Mart A.E.,DIAVATA THESSALONIKI,Neochorouda,57008,"Thessaloniki Regional Unit,Central Macedonia Region,Macedonia - Thrace; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 185,UNI FOOD COMPANY MONOPROSOPI I.K.E.,KATO AGIOS IOANNIS KORINOS,Kato Agios Ioannis,60100,"Pieria Regional Unit,Central Macedonia Region,Macedonia - Thrace; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 426,V. DENAXAS A.E.,K2-10A-28 & K2-11B-29 OKAA RENTI ATHENS,Municipal Unit of Agios Ioannis Rentis,18233,"Regional Unit of Piraeus,Region of Attica,Attica",Greece,PM,CP,N,,CP - Cutting Plant,,
PE551,VAIOS N. KALOROGIANNIS,OMORFOCHORI,Omorfochorion Larisa,41500,"Regional Unit of Larisa,Region of Thessaly,Thessaly - Central Greece",Greece,PM,CP,N,,CP - Cutting Plant,,
PE568,VASILEIOU TROFINKO A.E V.E,MAGOULA,Magoula,19018,"Regional Unit of West Attica,Region of Attica,Attica",Greece,PM,CP,N,,CP - Cutting Plant,,
PE37,VEK KIOURTSIDIS A.V.E.E.,MIKRO DASSOS KILKIS,Mikro Dasos,61200,"Kilkis Regional Unit,Central Macedonia Region,Macedonia - Thrace; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE544,VENETIS A.V.E.E.T,LYKOVRYSI,Μαρούσι,14123,"Regional Unit North Athens,Region of Attica,Attica",Greece,PM,CP,N,,CP - Cutting Plant,,
PE84,VESKE A.E.E.,19on km L.MARKOPOULOU ATTIKIS,Markopoulo,15344,"Regional Unit of East Attica,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE54,VESTA FOODS A.E.,ARGYROUPOLI ATTIKIS,Municipal Unit of Argyroupoli,16451,"Regional Unit of South Athens,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE60,VESTA FOODS AE,MOSCHATO,Municipal Unit of Moschato,18345,"Regional Unit of South Athens,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 475,VIOMICHANIKO SFAGEIO IMATHIAS MONOPROSOPI A.E. & V.E.,TAGAROCHORI VEROIAS,Tagarochorion Veroia,59100,"Imathia Regional Unit,Central Macedonia Region,Macedonia - Thrace; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE543,VITA EPSILON A.E.,MONOLITHOS THIRAS,Fira,84700,"Thira Regional Unit,South Aegean Region",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 153,VITTOS FAMILY MONOPROSOPI E.P.E,22 PAPADOPOULOU STREET,Municipal Unit of Agios Ioannis Rentis,18233,"Regional Unit of Piraeus,Region of Attica,Attica",Greece,PM,CP,N,,CP - Cutting Plant,,
