CPF_CNPJ;RAZAO_SOCIAL;NOME_FANTASIA;NR_SIF;DATA_RESERVA;DT_REGISTRO;NUMERO_PROCESSO;SITUACAO;LOGRADOURO;BAIRRO;CEP;MUNICIPIO;UF;TELEFONE;EMAIL;AREA_CATEGORIA;CATEGORIA_CLASSE;DATA_OCORRENCIA;DESCRICAO_OCORRENCIA
02.246.972/0006-09;MINAMEL AGROINDUSTRIA LTDA;MINAMEL AGROINDUSTRIA;1446;2015-03-03 00:00:00;2015-03-03 00:00:00;21000.010900/2022-59;A;R JOSE JACINTO MAIA,PIONEIRO, 150;GLEBA RIBEIRAO MARINGA;87023210;MARINGÁ;PR;(48) 3462-1020;MINAMEL@MINAMEL.COM;MEL;UNIDADE DE BENEFICIAMENTO DE PRODUTOS DE ABELHAS - L3G / MSD - MIGRADO - SDA DIGITAL;2024-12-20 00:00:00;UNIÃO EUROPEIA (UE). Habilitação. MEL (DHC).  SEI: 21034.009451/2024-71.  (39720096).
09.248.966/0001-17;ABATEDOURO DE BOVINOS SAMPAIO LTDA;FRIGORIFICO SAO FRANCISCO;2258;2015-03-25 00:00:00;2015-03-25 00:00:00;21000.031993/2020-93;A;ROD BR 158 KM 07, SN, SITIO CATARINENSE CXPST 201;ZONA RURAL;68554899;REDENÇÃO;PA;(94) 91097562;CONSULTORA@EVOLUCAOCDB.COM.BR;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AB4 - BOVINO - 20 a 40/h;2021-08-12 00:00:00;África do Sul. Bovinos. Habilitação. Produtos em natureza. Processo sei nº 21000.035160/2021-82. 16537008.
03.721.769/0009-44;MASTERBOI LTDA.;MASTERBOI;2437;2015-04-01 00:00:00;2015-04-01 00:00:00;21000.063760/2019-16;A;ROD PA 477 KM 2,4, S/N;GLEBA XAMBIOA;68570000;SÃO GERALDO DO ARAGUAIA;PA;(94) 3331-1100;;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AB1 - Bovino - mais de 80/hora - mais de 20t/d estocagem;2018-07-19 00:00:00;Bovinos. Egito. Atualização da habilitação. Categoria: Produtos em natureza. SEI 21000.051673/2017-54 (5027887).
03.721.769/0009-44;MASTERBOI LTDA.;MASTERBOI;2437;2015-04-01 00:00:00;2015-04-01 00:00:00;21000.063760/2019-16;A;ROD PA 477 KM 2,4, S/N;GLEBA XAMBIOA;68570000;SÃO GERALDO DO ARAGUAIA;PA;(94) 3331-1100;;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AB1 - Bovino - mais de 80/hora - mais de 20t/d estocagem;2019-05-20 00:00:00;Bovinos. Líbano. Habilitação. Categoria: Produtos em natureza. SEI 21000.029583/2019-49 (7272177).
03.721.769/0009-44;MASTERBOI LTDA.;MASTERBOI;2437;2015-04-01 00:00:00;2015-04-01 00:00:00;21000.063760/2019-16;A;ROD PA 477 KM 2,4, S/N;GLEBA XAMBIOA;68570000;SÃO GERALDO DO ARAGUAIA;PA;(94) 3331-1100;;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AB1 - Bovino - mais de 80/hora - mais de 20t/d estocagem;2019-08-15 00:00:00;Bovinos. África do Sul. Habilitação. Categoria: Produtos em natureza. SEI21000.001204/2019-56.
03.721.769/0009-44;MASTERBOI LTDA.;MASTERBOI;2437;2015-04-01 00:00:00;2015-04-01 00:00:00;21000.063760/2019-16;A;ROD PA 477 KM 2,4, S/N;GLEBA XAMBIOA;68570000;SÃO GERALDO DO ARAGUAIA;PA;(94) 3331-1100;;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AB1 - Bovino - mais de 80/hora - mais de 20t/d estocagem;2025-11-27 00:00:00;EMIRADOS ÁRABES UNIDOS. Extensão da Habilitação. PRODUTOS EM NATUREZA (BOVÍDEO) (DHC). Nº Processo SEI: 21000.056130/2025-33. Nº(s) Documento(s) SEI: 48570903.
14.049.467/0087-00;LACTALIS DO BRASIL - COMERCIO, IMPORTACAO E EXPORTACAO DE LATICINIOS LTDA.;-;2154;2015-05-20 00:00:00;2019-07-23 00:00:00;21000.000221/2022-71;A;ROD BR 472, S/N, KM 143 ALA 1;ZONA RURAL;98910000;TRÊS DE MAIO;RS;47 34069339;TRIBUTARIOCSC@LACTALIS.COM.BR;LEITE;UNIDADE DE BENEFICIAMENTO DE LEITE E DERIVADOS - L3G / LT3 - EST.LEITE E DERIV. (100.000 A 300.000 L/DIA);2022-12-13 00:00:00;México. Renovação de habilitação. Processo 21000.105347/2022-31 (25347466). Vigência: 08/05/2023
14.049.467/0087-00;LACTALIS DO BRASIL - COMERCIO, IMPORTACAO E EXPORTACAO DE LATICINIOS LTDA.;-;2154;2015-05-20 00:00:00;2019-07-23 00:00:00;21000.000221/2022-71;A;ROD BR 472, S/N, KM 143 ALA 1;ZONA RURAL;98910000;TRÊS DE MAIO;RS;47 34069339;TRIBUTARIOCSC@LACTALIS.COM.BR;LEITE;UNIDADE DE BENEFICIAMENTO DE LEITE E DERIVADOS - L3G / LT3 - EST.LEITE E DERIV. (100.000 A 300.000 L/DIA);2026-08-04 00:00:00;"COLÔMBIA. Prorrogação da Habilitação. LACTOSE (DHC), PRODUTOS LÁCTEOS PROTEICOS (DHC). SEI: 21000.007990/2022-09. ADIDO COMUNICA 190 (54901151), Anexo SIF 2154 (54901197) e Informação 3575 (55005075). Data de validade: 31/07/2027.
"
34.023.483/0001-61;RAR INDUSTRIA E COMERCIO DE ALIMENTOS LTDA;RAR ALIMENTOS;3319;2015-05-20 00:00:00;2015-08-13 00:00:00;21042.002298/2021-17;A;A RURAL, S/N, ANEXO EST. FEDERAL BR 116 KM 33 BLOCO III CXPST 212;AREA RURAL DE VACARIA;95219899;VACARIA;RS;(54) 3231-4700;RASIP@RASIP.COM.BR;CARNE;UNIDADE DE BENEF. DE CARNE E PROD. CÁRNEOS - C16 / PC2 - PRODUTOS CÁRNEOS - 3.000 A 5.000 T/D;2024-01-11 00:00:00;Uruguai. Lácteos. Habilitação. Queijos maturados. SEI 21042.014673/2023-25 (33153663).
34.023.483/0001-61;RAR INDUSTRIA E COMERCIO DE ALIMENTOS LTDA;RAR ALIMENTOS;3319;2015-05-20 00:00:00;2015-08-13 00:00:00;21042.002298/2021-17;A;A RURAL, S/N, ANEXO EST. FEDERAL BR 116 KM 33 BLOCO III CXPST 212;AREA RURAL DE VACARIA;95219899;VACARIA;RS;(54) 3231-4700;RASIP@RASIP.COM.BR;CARNE;UNIDADE DE BENEF. DE CARNE E PROD. CÁRNEOS - C16 / PC2 - PRODUTOS CÁRNEOS - 3.000 A 5.000 T/D;2024-07-02 00:00:00;CHILE. Renovação de Habilitação. QUEIJOS MATURADOS (DHC).  SEI: 21000.043647/2023-09.  Carta SAG N°4548-2024 (35654896).a validade será até o resultado final da missão que ocorrerá em 29/07/2024.
87.315.834/0004-17;NEUGEBAUER ALIMENTOS S/A;WALLERIUS;256;2015-05-22 00:00:00;2015-05-22 00:00:00;21042.003723/2014-58;A;ROD RS 130, 2258, ANEXO PREDIO B;MEDIANEIRA;95940000;ARROIO DO MEIO;RS;(51) 3176-9000;TRIBUTARIO@NEUGEBAUER.COM.BR;LEITE;UNIDADE DE BENEFICIAMENTO DE LEITE E DERIVADOS - L3G / LT4 - EST.LEITE E DERIV. (50.000 A 100.000 L/DIA);;
10.159.120/0001-90;INDUSTRIA E COMERCIO DE FARINHA JAGUÁ LTDA;FARINHA JAGUA ;3338;2015-06-16 00:00:00;2015-06-16 00:00:00;21034.000231/2012-48;A;ROD PR 340, LOTE 213, 214 SAIDA PARA GUARACI ;SEDE;86610000;JAGUAPITÃ;PR;(43) 3272-8000;;NÃO COMESTÍVEL;UNIDADE DE BENEF. DE PROD. NÃO COMESTÍVEIS - C17 / NC2 - FÁBRICA DE PRODUTO NÃO COMESTÍVEL;2017-10-27 00:00:00;Aves. Colômbia. Habilitação. Produtos submetidos a tratamento térmico - cocção. Processo sei n° 21000.055594/2016-31.
10.159.120/0001-90;INDUSTRIA E COMERCIO DE FARINHA JAGUÁ LTDA;FARINHA JAGUA ;3338;2015-06-16 00:00:00;2015-06-16 00:00:00;21034.000231/2012-48;A;ROD PR 340, LOTE 213, 214 SAIDA PARA GUARACI ;SEDE;86610000;JAGUAPITÃ;PR;(43) 3272-8000;;NÃO COMESTÍVEL;UNIDADE DE BENEF. DE PROD. NÃO COMESTÍVEIS - C17 / NC2 - FÁBRICA DE PRODUTO NÃO COMESTÍVEL;2023-06-19 00:00:00;Chile. Aves.  Prorrogação Habilitação. Produtos submetidos a tratamento térmico cocção . SEI 21028.000610/2023-70. Carta SAG Nº 4351-2023 (29145712). vigência 31/12/2023.
10.159.120/0001-90;INDUSTRIA E COMERCIO DE FARINHA JAGUÁ LTDA;FARINHA JAGUA ;3338;2015-06-16 00:00:00;2015-06-16 00:00:00;21034.000231/2012-48;A;ROD PR 340, LOTE 213, 214 SAIDA PARA GUARACI ;SEDE;86610000;JAGUAPITÃ;PR;(43) 3272-8000;;NÃO COMESTÍVEL;UNIDADE DE BENEF. DE PROD. NÃO COMESTÍVEIS - C17 / NC2 - FÁBRICA DE PRODUTO NÃO COMESTÍVEL;2023-11-16 00:00:00;México. Aves. Renovação Habilitação. Produtos submetidos a tratamento térmico - cocção. SEI 21034.012499/2023-85 .  ADIDO COMUNICA MEX (32106030). Vigência da habilitação: 23/09/2024.
03.470.626/0036-80;COOPERATIVA A1;COOPER A1;3328;2015-06-26 00:00:00;2015-06-26 00:00:00;21042.0202695/2013-71;A; AC A VILA ARCO IRIS, S/Nº;LINHA PALMEIRA INTERIOR;98390000;ERVAL SECO;RS;(48) 3647-9045;ervalseco.postoleite@coopera1.com.br;LEITE;POSTO DE REFRIGERACAO - L2C / LT6 - EST.LEITE E DERIV.(10.000A20.000);;
13.783.221/0004-78;MADERO INDUSTRIA E COMERCIO S.A.;GRUPO MADERO;2618;2015-06-16 00:00:00;2015-06-16 00:00:00;21000.062967/2019-73;A;R VICENTE NADAL, 433;CARA-CARA;84043760;PONTA GROSSA;PR;(41) 3013-2300;NOTAMADERO@GRUPOMADERO.COM.BR;CARNE;UNIDADE DE BENEF. DE CARNE E PROD. CÁRNEOS - C16 / CC3 - CONSERVAS - ATÉ 10 T/D;2025-12-26 00:00:00;PARAGUAI. ~Extensão da Habilitação. PRODUTOS EM NATUREZA (AVES) (DHC), PRODUTOS EM NATUREZA (BOVÍDEO) (DHC), PRODUTOS NÃO SUBMETIDOS A TRATAMENTO TÉRMICO (AVES) (DHC), PRODUTOS NÃO SUBMETIDOS A TRATAMENTO TÉRMICO (BOVÍDEO) (DHC). Nº Processo SEI: 21034.024529/2025-68. Nº(s) Documento(s) SEI: 49334860.
02.914.460/0318-97;SEARA ALIMENTOS LTDA;-;15;2015-06-17 00:00:00;2015-06-17 00:00:00;21042.012609/2019-23;A;ROD BR 386, 750, LOTE URBANO KM 52 BLOCO I;INTERIOR;98380000;SEBERI;RS;(11) 31445600;CONTADOR@SEARA.COM.BR;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AS1 - SUÍNO - MAIS DE 800/D;2019-11-19 00:00:00;Suínos. China. Habilitação. Produtos em natureza.  Processo Sei 21000.082355/2019-05 (9095014).
02.914.460/0318-97;SEARA ALIMENTOS LTDA;-;15;2015-06-17 00:00:00;2015-06-17 00:00:00;21042.012609/2019-23;A;ROD BR 386, 750, LOTE URBANO KM 52 BLOCO I;INTERIOR;98380000;SEBERI;RS;(11) 31445600;CONTADOR@SEARA.COM.BR;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AS1 - SUÍNO - MAIS DE 800/D;2020-04-17 00:00:00;Suínos. Singapura. Habilitação. Categoria: Produtos em natureza. SEI 21042.007284/2016-14 (10462668).
02.914.460/0318-97;SEARA ALIMENTOS LTDA;-;15;2015-06-17 00:00:00;2015-06-17 00:00:00;21042.012609/2019-23;A;ROD BR 386, 750, LOTE URBANO KM 52 BLOCO I;INTERIOR;98380000;SEBERI;RS;(11) 31445600;CONTADOR@SEARA.COM.BR;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AS1 - SUÍNO - MAIS DE 800/D;2024-02-15 00:00:00;Filipinas. Suínos. Habilitação. Produtos submetidos a tratamento térmico - cocção (farinhas). SEI 21000.045613/2023-41 (33434649).
02.914.460/0318-97;SEARA ALIMENTOS LTDA;-;15;2015-06-17 00:00:00;2015-06-17 00:00:00;21042.012609/2019-23;A;ROD BR 386, 750, LOTE URBANO KM 52 BLOCO I;INTERIOR;98380000;SEBERI;RS;(11) 31445600;CONTADOR@SEARA.COM.BR;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AS1 - SUÍNO - MAIS DE 800/D;2024-06-13 00:00:00;Filipinas. Suínos. Extensão do escopo da Habilitação. Comestíveis. PRODUTOS EM NATUREZA. SEI 21042.004418/2024-55. (35869054).
02.914.460/0318-97;SEARA ALIMENTOS LTDA;-;15;2015-06-17 00:00:00;2015-06-17 00:00:00;21042.012609/2019-23;A;ROD BR 386, 750, LOTE URBANO KM 52 BLOCO I;INTERIOR;98380000;SEBERI;RS;(11) 31445600;CONTADOR@SEARA.COM.BR;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AS1 - SUÍNO - MAIS DE 800/D;2024-09-13 00:00:00;EL SALVADOR. Habilitação. PRODUTOS EM NATUREZA (SUÍDEO) (DHC), PRODUTOS SUBMETIDOS A TRATAMENTO TÉRMICO COCÇÃO (SUÍDEO) (DHC).  SEI: 21000.037863/2024-98. (37787660).  (37787663). Data de validade: 27/08/2027. 
15.789.963/0001-93;MARCELIO DE LIMA SANTOS LTDA;LATICINIOS CASCA DANTA;2814;2015-06-26 00:00:00;2015-06-26 00:00:00;03594.000614/2018-84;A;FAZ CASCA DANTA, SN;ZONA RURAL;37940000;ALPINÓPOLIS;MG;(35) 35231091;RM2091ADM@GMAIL.COM;LEITE;UNIDADE DE BENEFICIAMENTO DE LEITE E DERIVADOS - L3G / LT4 - EST.LEITE E DERIV. (50.000 A 100.000 L/DIA);;
10.748.137/0001-82;FRIGORIFICO FORTEFRIGO LTDA;FORTEFRIGO;372;2015-07-07 00:00:00;2015-07-07 00:00:00;21000.020227/2019-60;A;ROD PA-125, KM 9, S/N;INTERIOR;68625970;PARAGOMINAS;PA;(91) 91290757;MURILO@FORTEFRIGO.IND.BR;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AB2 - BOVINO - mais de 80/h;2023-01-16 00:00:00;Israel. Bovinos. Habilitação. Produtos em natureza NSM ( Non Salted Meat)e NSO (Non Salted Offal's) . SEI 21000.047185/2022-18.(26218388).
10.748.137/0001-82;FRIGORIFICO FORTEFRIGO LTDA;FORTEFRIGO;372;2015-07-07 00:00:00;2015-07-07 00:00:00;21000.020227/2019-60;A;ROD PA-125, KM 9, S/N;INTERIOR;68625970;PARAGOMINAS;PA;(91) 91290757;MURILO@FORTEFRIGO.IND.BR;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AB2 - BOVINO - mais de 80/h;2023-05-29 00:00:00;Egito. Bovinos. Prorrogação da habilitação. SEI 03844.000026/2019-32 (28800683). Validade: 01/12/2023.
10.748.137/0001-82;FRIGORIFICO FORTEFRIGO LTDA;FORTEFRIGO;372;2015-07-07 00:00:00;2015-07-07 00:00:00;21000.020227/2019-60;A;ROD PA-125, KM 9, S/N;INTERIOR;68625970;PARAGOMINAS;PA;(91) 91290757;MURILO@FORTEFRIGO.IND.BR;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AB2 - BOVINO - mais de 80/h;2024-05-07 00:00:00;FILIPINAS. Habilitação. PRODUTOS EM NATUREZA (BOVÍDEO) (DHC). Nº Processo SEI: 21000.020741/2024-62. Nº(s) Documento(s) SEI: 35099362.
10.748.137/0001-82;FRIGORIFICO FORTEFRIGO LTDA;FORTEFRIGO;372;2015-07-07 00:00:00;2015-07-07 00:00:00;21000.020227/2019-60;A;ROD PA-125, KM 9, S/N;INTERIOR;68625970;PARAGOMINAS;PA;(91) 91290757;MURILO@FORTEFRIGO.IND.BR;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AB2 - BOVINO - mais de 80/h;2024-05-28 00:00:00;EGITO. Renovação de Habilitação. Data de validade: 31/08/2024. PRODUTOS EM NATUREZA (BOVÍDEO) (DHC). Nº Processo SEI: 21000.091495/2021-81. Nº(s) Documento(s) SEI: ADIDO COMUNICA CAI (35569079).
10.748.137/0001-82;FRIGORIFICO FORTEFRIGO LTDA;FORTEFRIGO;372;2015-07-07 00:00:00;2015-07-07 00:00:00;21000.020227/2019-60;A;ROD PA-125, KM 9, S/N;INTERIOR;68625970;PARAGOMINAS;PA;(91) 91290757;MURILO@FORTEFRIGO.IND.BR;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AB2 - BOVINO - mais de 80/h;2025-10-24 00:00:00;IRÃ. Suspensão da habilitação.  PRODUTOS EM NATUREZA (BOVÍDEO) (DHC). Nº Processo SEI:21000.037467/2024-61. Nota Verbal 7011/2683321 (SEI nº 46905113)
14.290.696/0001-42;FRISACRE FRIGORIFICO SANTO AFONSO DO ACRE LTDA;FRISACRE;3297;2015-07-15 00:00:00;2015-07-15 00:00:00;21000.089340/2023-46;A;ROD BR-364 (RIO BRANCO-PORTO VELHO), S/Nº, KM 10;BELO JARDIM II;69908080;RIO BRANCO;AC;(68) 2106-7358;;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AB4 - BOVINO - 20 a 40/h;2023-01-06 00:00:00;Peru. Bovinos. Habilitação. Produtos em natureza. Carne deshuesada y despojos comestibles. SEI 21000.009205/2022-44 (25867359). Validade: 23/12/2025.
14.290.696/0001-42;FRISACRE FRIGORIFICO SANTO AFONSO DO ACRE LTDA;FRISACRE;3297;2015-07-15 00:00:00;2015-07-15 00:00:00;21000.089340/2023-46;A;ROD BR-364 (RIO BRANCO-PORTO VELHO), S/Nº, KM 10;BELO JARDIM II;69908080;RIO BRANCO;AC;(68) 2106-7358;;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AB4 - BOVINO - 20 a 40/h;2023-09-01 00:00:00;Suspensão de certificação. Peru, República Dominicana e Uruguai. SEI 21000.060012/2023-68 (30822287).
14.290.696/0001-42;FRISACRE FRIGORIFICO SANTO AFONSO DO ACRE LTDA;FRISACRE;3297;2015-07-15 00:00:00;2015-07-15 00:00:00;21000.089340/2023-46;A;ROD BR-364 (RIO BRANCO-PORTO VELHO), S/Nº, KM 10;BELO JARDIM II;69908080;RIO BRANCO;AC;(68) 2106-7358;;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AB4 - BOVINO - 20 a 40/h;2023-10-02 00:00:00;Arábia Saudita. Bovinos. Habilitação. Produtos em natureza. SEI 21024.005148/2023-37. (31334586).
14.290.696/0001-42;FRISACRE FRIGORIFICO SANTO AFONSO DO ACRE LTDA;FRISACRE;3297;2015-07-15 00:00:00;2015-07-15 00:00:00;21000.089340/2023-46;A;ROD BR-364 (RIO BRANCO-PORTO VELHO), S/Nº, KM 10;BELO JARDIM II;69908080;RIO BRANCO;AC;(68) 2106-7358;;CARNE;ABATEDOURO FRIGORÍFICO - C15 / MSD - MIGRADO - SDA DIGITAL;2022-02-15 00:00:00;Egito. Bovinos. Prorrogação da habilitação. Produtos em natureza. SEI 03844.000026/2019-32 (20058471). Validade: 14/05/2022.
14.290.696/0001-42;FRISACRE FRIGORIFICO SANTO AFONSO DO ACRE LTDA;FRISACRE;3297;2015-07-15 00:00:00;2015-07-15 00:00:00;21000.089340/2023-46;A;ROD BR-364 (RIO BRANCO-PORTO VELHO), S/Nº, KM 10;BELO JARDIM II;69908080;RIO BRANCO;AC;(68) 2106-7358;;CARNE;ABATEDOURO FRIGORÍFICO - C15 / MSD - MIGRADO - SDA DIGITAL;2022-09-20 00:00:00;Egito. Bovinos. Prorrogação da habilitação. SEI 03844.000026/2019-32 (23833955). Validade: 01/01/2023.
14.290.696/0001-42;FRISACRE FRIGORIFICO SANTO AFONSO DO ACRE LTDA;FRISACRE;3297;2015-07-15 00:00:00;2015-07-15 00:00:00;21000.089340/2023-46;A;ROD BR-364 (RIO BRANCO-PORTO VELHO), S/Nº, KM 10;BELO JARDIM II;69908080;RIO BRANCO;AC;(68) 2106-7358;;CARNE;ABATEDOURO FRIGORÍFICO - C15 / MSD - MIGRADO - SDA DIGITAL;2023-01-06 00:00:00;Peru. Bovinos. Habilitação. Produtos em natureza. Carne deshuesada y despojos comestibles. SEI 21000.009205/2022-44 (25867359). Validade: 23/12/2025.
14.290.696/0001-42;FRISACRE FRIGORIFICO SANTO AFONSO DO ACRE LTDA;FRISACRE;3297;2015-07-15 00:00:00;2015-07-15 00:00:00;21000.089340/2023-46;A;ROD BR-364 (RIO BRANCO-PORTO VELHO), S/Nº, KM 10;BELO JARDIM II;69908080;RIO BRANCO;AC;(68) 2106-7358;;CARNE;ABATEDOURO FRIGORÍFICO - C15 / MSD - MIGRADO - SDA DIGITAL;2022-11-23 00:00:00;Egito. Bovinos. Prorrogação da habilitação. SEI 03844.000026/2019-32 (24979432). Validade: 01/04/2023.
12.392.712/0001-82;BRASFIBRA INDUSTRIA E COMERCIO DE DERIVADOS DO COURO LTDA;-;1623;2015-08-06 00:00:00;2015-08-06 00:00:00;21000.071081/2019-11;A;AV VEREADOR AMADEU GUIDI, 100;PARQUE INDUSTRIAL II;37952306;SÃO SEBASTIÃO DO PARAÍSO;MG;(11) 5180-7416;BASAGOITIB@BRASIL.VISCOFAN.COM;CARNE;UNIDADE DE BENEF. DE CARNE E PROD. CÁRNEOS - C16 / CC2 - CONSERVAS - 10 A 20 T/D;2026-08-13 00:00:00;COSTA RICA. Habilitação. PRODUTOS SUBMETIDOS À HIDRÓLISE (BOVÍDEO) (DHC), PRODUTOS SUBMETIDOS A TRATAMENTO TÉRMICO COCÇÃO (BOVÍDEO) (DHC). Nº Processo SEI: 21028.018404/2025-88. Nº(s) Documento(s) SEI: 53594894.
91.302.349/0014-58;FUGA COUROS S. A.;;3898;2015-09-30 00:00:00;2015-09-30 00:00:00;21000.036117/2020-53;A;ROD VITORIO PRANDI, S/Nº, KM 1;ZONA RURAL;15700000;JALES;SP;(17) 3624-3090 ;;NÃO COMESTÍVEL;UNIDADE DE BENEF. DE PROD. NÃO COMESTÍVEIS - C17 / NC2 - FÁBRICA DE PRODUTO NÃO COMESTÍVEL;2020-03-02 00:00:00;Bovinos. Suínos. Canadá. Habilitação. Produtos submetidos a tratamento térmico (suínos e bovinos). SEI 21000.083131/2019-11, Comprovante CFIA_SIF3898PetChew (9965096)
42.980.706/0001-07;MELLORE ALIMENTOS LTDA EM RECUPERACAO JUDICIAL;-;1002;2015-10-28 00:00:00;2015-10-28 00:00:00;21028.000011/2021-94;A;AV ALCIDES FERNANDES DE SOUZA;PINGO D'AGUA;32601590;BETIM;MG;;LEONARDO@SMMCONSULTORIA.COM.BR;CARNE;UNIDADE DE BENEF. DE CARNE E PROD. CÁRNEOS - C16 / PC2 - PRODUTOS CÁRNEOS - 3.000 A 5.000 T/D;2025-12-05 00:00:00;FILIPINAS. Habilitação. PRODUTOS EM NATUREZA (SUÍDEO) (DHC). Nº Processo SEI: 21028.021935/2025-58. Nº(s) Documento(s) SEI: 48835385.
42.980.706/0001-07;MELLORE ALIMENTOS LTDA EM RECUPERACAO JUDICIAL;-;1002;2015-10-28 00:00:00;2015-10-28 00:00:00;21028.000011/2021-94;A;AV ALCIDES FERNANDES DE SOUZA;PINGO D'AGUA;32601590;BETIM;MG;;LEONARDO@SMMCONSULTORIA.COM.BR;CARNE;UNIDADE DE BENEF. DE CARNE E PROD. CÁRNEOS - C16 / PC2 - PRODUTOS CÁRNEOS - 3.000 A 5.000 T/D;2026-03-06 00:00:00;Países do Golfo. Bovinos. Protocolo privado. Nos casos em que o estabelecimento esteja habilitado para exportação de carne bovina a um ou mais países do Golfo, requer-se a adesão ao protocolo privado da ABIEC. O presente estabelecimento consta na lista de unidades aderidas a referido protocolo, sem que isso implique, necessariamente, habilitação para todos os países da referida região. SEI 21000.022494/2026-09 (50825501).
11.894.415/0001-72;COOPERATIVA DOS APICULTORES DO VALE DO JEQUITINHONHA LTDA - COOAPIVAJE;COOAPIVAJE  ;4035;2016-02-02 00:00:00;2016-02-02 00:00:00;21000.117736/2022-18;A;AV PAU BRASIL, Nº 1259;NOVA TURMALINA;39660000;TURMALINA;MG;(38) 3527-1894;"cooapivaje@gmail.com;aapivaje@yahoo.com.br;rasufmg@yahoo.com.br";MEL;UNIDADE DE BENEFICIAMENTO DE PRODUTOS DE ABELHAS - L3G / 2502 - UNIDADE DE BENEFICIAMENTO DE PRODUTOS DE ABELHAS;;
55.566.871/0005-92;DAN VIGOR INDUSTRIA E COMERCIO DE LATICINIOS LTDA;-;393;2016-02-17 00:00:00;2016-02-17 00:00:00;21044.001816/2020-76;A;Rodovia BR-393;Dorândia (Dorândia);27160700;BARRA DO PIRAÍ;RJ;(11) 2799-5809;EQUIPETRIBUTARIO@VIGOR.COM.BR;LEITE;UNIDADE DE BENEFICIAMENTO DE LEITE E DERIVADOS - L3G / LT1 - EST.LEITE E DERIV. (>500.000 L/DIA);2022-02-02 00:00:00;Chile. Lácteos. Prorrogação de vigência de habilitação. Processo SEI nº 21000.018891/2021-63 (19877074). Vigência: 12/06/2023.
55.566.871/0005-92;DAN VIGOR INDUSTRIA E COMERCIO DE LATICINIOS LTDA;-;393;2016-02-17 00:00:00;2016-02-17 00:00:00;21044.001816/2020-76;A;Rodovia BR-393;Dorândia (Dorândia);27160700;BARRA DO PIRAÍ;RJ;(11) 2799-5809;EQUIPETRIBUTARIO@VIGOR.COM.BR;LEITE;UNIDADE DE BENEFICIAMENTO DE LEITE E DERIVADOS - L3G / LT1 - EST.LEITE E DERIV. (>500.000 L/DIA);2021-10-15 00:00:00;Paraguai. Lácteos. Habilitação. Produtos lácteos fundidos. Processo sei nº 21000.076661/2021-19.
01.648.391/0001-18;MAR & SUL INDUSTRIA E COMERCIO DE PESCADOS LTDA;-;4112;2016-03-23 00:00:00;2016-03-23 00:00:00;21000.086982/2021-21;A;R 26 DE AGOSTO, 170;SAO PEDRO;88370041;NAVEGANTES;SC;(47) 3342-4401;;PESCADO;UNIDADE DE BENEF. DE PESCADO E PROD. DE PESCADO - P07 / EP2 - ENTREPOSTO DE PESCADOS;2022-05-18 00:00:00;Argentina. Pescado. Habilitação. Produtos em natureza. SEI 21050.011685/2020-56. (21721593).
05.137.809/0001-83;INDÚSTRIA E COMÉRCIO DE LATICÍNIOS QUEIJOS DA SERRA LTDA - ME  ;NATA NATURAL;183;2016-06-02 00:00:00;2016-06-02 00:00:00;21000.041438/2019-36;A;RUA JOSE LEITE RIBEIRO,183  ;COMPLEXO CHAMPAGNAT  ;37370000;SÃO VICENTE DE MINAS;MG;(35) 3323-2112;;LEITE;UNIDADE DE BENEFICIAMENTO DE LEITE E DERIVADOS - L3G / LT8 - EST.LEITE E DERIV (ATÉ 5.000 L/DIA);;
21.308.806/0001-11;KING FISH EXPORTACAO E IMPORTACAO DE PEIXES LTDA;KING FISH EXPORTACAO E IMPORTACAO DE PESCADOS;4119;2016-06-03 00:00:00;2016-06-03 00:00:00;21000.052673/2020-77;A; R SANTA MARIA, 201, GALPAO; ICUI-GUAJARA;67125165;ANANINDEUA;PA;(91) 3085-8966;KINGFISHPA@GMAIL.COM;PESCADO;UNIDADE DE BENEF. DE PESCADO E PROD. DE PESCADO - P07 / EP2 - ENTREPOSTO DE PESCADOS;2020-04-01 00:00:00;Pescado. China. Habilitação. Produtos submetidos a tratamento térmico. SEI 21000.031675/2019-99, 10322919
